Time ms, Eeg TP9, Eeg TP10, Eeg FP1, Eeg FP2, AlphaAbs TP9, AlphaAbs TP10, AlphaAbs FP1, AlphaAbs FP2, BetaAbs TP9, BetaAbs TP10, BetaAbs FP1, BetaAbs FP2, Delta TP9, Delta TP10, Delta FP1, Delta FP2, GammaAbs TP9, GammaAbs TP10, GammaAbs FP1,GammaAbs FP2, ThetaAbs TP9, ThetaAbs TP10, ThetaAbs FP1, ThetaAbs FP2, Horseshoe tp9, Horseshoe1, Horseshoe2, Horseshoe4 
119915,0.884999424,0.845519896,0.822490171,0.843874916,0.286284521,0.393178908,-0.247699537,-0.66741673,0.239940265,-0.036058691,-0.721251298,-1.086393727,0.30833595,0.377054343,-0.138145235,0.013425708,-0.087859774,-0.820832814,-1.370835922,-1.437141347,-0.087859774,-0.820832814,-1.370835922,-1.437141347,1,1,1,1
120072,0.852099817,0.832360053,0.81426527,0.845519896,0.286284521,0.393178908,-0.247699537,-0.657119747,0.239940265,-0.062994643,-0.733089638,-1.129926037,0.30833595,0.428359311,-0.129466551,0.025069062,-0.087859774,-0.803574296,-1.354636528,-1.448003283,-0.087859774,-0.803574296,-1.354636528,-1.448003283,1,1,1,1
120122,0.871839582,0.848809857,0.809330329,0.842229935,0.286284521,0.393178908,-0.247699537,-0.643930178,0.239940265,-0.087571115,-0.745311943,-1.175837332,0.30833595,0.469789486,-0.060210343,0.034415713,-0.087859774,-0.793981243,-1.342141465,-1.453670895,-0.087859774,-0.793981243,-1.342141465,-1.453670895,1,1,1,1
120207,0.873484562,0.837294994,0.810975309,0.838939975,0.227371122,0.393178908,-0.247699537,-0.630556417,0.244443664,-0.110485558,-0.755356178,-1.217466691,0.2958019,0.49063037,0.043200258,0.039872298,-0.074747035,-0.789692056,-1.331659222,-1.453850821,-0.074747035,-0.789692056,-1.331659222,-1.453850821,1,1,1,1
120341,0.789590564,0.755045977,0.807685348,0.838939975,0.227371122,0.393178908,-0.249963769,-0.629846762,0.244443664,-0.13202192,-0.759895123,-1.245226703,0.2958019,0.48812474,0.147031149,0.039398779,-0.074747035,-0.786855881,-1.320812899,-1.448948033,-0.074747035,-0.786855881,-1.320812899,-1.448948033,1,1,1,1
120430,0.86525966,0.837294994,0.794525505,0.834005034,0.227371122,0.377843582,-0.278028747,-0.644479879,0.263283037,-0.147938666,-0.757062208,-1.25524741,0.283687635,0.478437573,0.229407361,0.03288303,-0.055651473,-0.781369531,-1.308877603,-1.440535906,-0.055651473,-0.781369531,-1.308877603,-1.440535906,1,1,1,1
120489,0.899804247,0.861969699,0.801105427,0.825780132,0.227371122,0.350089976,-0.340263249,-0.622103555,0.263283037,-0.164778426,-0.748951426,-1.249190703,0.283687635,0.462570991,0.28151805,0.020418695,-0.055651473,-0.772966692,-1.296756098,-1.432651315,-0.055651473,-0.772966692,-1.296756098,-1.432651315,1,1,1,1
120639,0.853744798,0.843874916,0.741886134,0.830715073,0.227371122,0.276853575,-0.409368385,-0.604138037,0.263283037,-0.180582263,-0.74041503,-1.237006773,0.283687635,0.452822092,0.302352665,2.82E-04,-0.055651473,-0.761565058,-1.285224667,-1.431413502,-0.055651473,-0.761565058,-1.285224667,-1.431413502,1,1,1,1
120725,0.858679739,0.838939975,0.72050139,0.834005034,0.227371122,0.18834239,-0.454887125,-0.610570653,0.263283037,-0.195162763,-0.740737781,-1.226758696,0.283687635,0.46076047,0.297072893,-0.031582254,-0.055651473,-0.748173719,-1.27931202,-1.443485541,-0.055651473,-0.748173719,-1.27931202,-1.443485541,1,1,1,1
120784,0.901449228,0.868549621,0.685956803,0.829070093,0.227371122,0.089448397,-0.450639333,-0.64151073,0.263283037,-0.209322512,-0.747834568,-1.219424861,0.283687635,0.486162205,0.28755435,-0.077091131,-0.055651473,-0.733813191,-1.274189167,-1.472116138,-0.055651473,-0.733813191,-1.274189167,-1.472116138,1,1,1,1
120940,0.853744798,0.843874916,0.406310145,0.830715073,0.227371122,0.026005057,-0.492298297,-0.65344506,0.263283037,-0.223544108,-0.76320362,-1.214005049,0.283687635,0.520642651,0.298608036,-0.133016317,-0.055651473,-0.719309082,-1.277594729,-1.514693339,-0.055651473,-0.719309082,-1.277594729,-1.514693339,1,1,1,1
121001,0.855389778,0.838939975,0.356960734,0.830715073,0.227371122,-0.02101992,-0.548404798,-0.643163705,0.263283037,-0.235963174,-0.788205606,-1.207019057,0.283687635,0.555256088,0.316886478,-0.190999277,-0.055651473,-0.706256228,-1.287687427,-1.56170749,-0.055651473,-0.706256228,-1.287687427,-1.56170749,1,1,1,1
121171,0.886644405,0.852099817,0.705696567,0.840584955,0.227371122,-0.032550225,-0.617146146,-0.651665462,0.263283037,-0.243688272,-0.815734802,-1.196255762,0.283687635,0.587667369,0.341506925,-0.244271643,-0.055651473,-0.69951474,-1.303619765,-1.600742627,-0.055651473,-0.69951474,-1.303619765,-1.600742627,1,1,1,1
121238,0.881709464,0.853744798,0.750111036,0.840584955,0.227371122,-0.044500731,-0.638627682,-0.640020708,0.263283037,-0.244931326,-0.838111716,-1.182499347,0.283687635,0.614764466,0.371158799,-0.292066843,-0.055651473,-0.705200767,-1.322124984,-1.62335331,-0.055651473,-0.705200767,-1.322124984,-1.62335331,1,1,1,1
121298,0.889934365,0.848809857,0.796170486,0.842229935,0.227371122,-0.044500731,-0.638627682,-0.625605839,0.263283037,-0.244931326,-0.854267133,-1.167145933,0.283687635,0.614764466,0.404495398,-0.333841653,-0.055651473,-0.705200767,-1.338587269,-1.630263164,-0.055651473,-0.705200767,-1.338587269,-1.630263164,1,1,1,1
121450,0.875129542,0.847164876,0.832360053,0.837294994,0.227371122,-0.044500731,-0.638627682,-0.629057999,0.263283037,-0.244931326,-0.8660237,-1.15311615,0.283687635,0.614764466,0.437644561,-0.364176736,-0.055651473,-0.705200767,-1.34962103,-1.62864569,-0.055651473,-0.705200767,-1.34962103,-1.62864569,1,1,1,1
121536,0.893224326,0.855389778,0.855389778,0.835650014,0.227371122,-0.044500731,-0.638627682,-0.636577749,0.263283037,-0.244931326,-0.875239673,-1.143194697,0.283687635,0.614764466,0.464101028,-0.379219155,-0.055651473,-0.705200767,-1.352056538,-1.624734567,-0.055651473,-0.705200767,-1.352056538,-1.624734567,1,1,1,1
121592,0.873484562,0.852099817,0.861969699,0.840584955,0.227371122,-0.044500731,-0.638627682,-0.643947232,0.263283037,-0.244931326,-0.879027517,-1.138136701,0.283687635,0.614764466,0.475010293,-0.379404957,-0.055651473,-0.705200767,-1.347200267,-1.62288826,-0.055651473,-0.705200767,-1.347200267,-1.62288826,1,1,1,1
121736,0.857034758,0.860324719,0.886644405,0.843874916,0.227371122,-0.044500731,-0.638627682,-0.64611854,0.263283037,-0.244931326,-0.872646261,-1.136481653,0.283687635,0.614764466,0.45952111,-0.371337807,-0.055651473,-0.705200767,-1.337549218,-1.626961365,-0.055651473,-0.705200767,-1.337549218,-1.626961365,1,1,1,1
121838,0.876774523,0.860324719,0.880064483,0.843874916,0.227371122,-0.044500731,-0.638627682,-0.646723584,0.263283037,-0.244931326,-0.872646261,-1.136187863,0.283687635,0.614764466,0.45952111,-0.361520165,-0.055651473,-0.705200767,-1.337549218,-1.640585923,-0.055651473,-0.705200767,-1.337549218,-1.640585923,1,1,1,1
121897,0.875129542,0.847164876,0.858679739,0.837294994,0.227371122,-0.044500731,-0.638627682,-0.643948489,0.263283037,-0.244931326,-0.872646261,-1.136216366,0.283687635,0.614764466,0.45952111,-0.356755064,-0.055651473,-0.705200767,-1.337549218,-1.664476237,-0.055651473,-0.705200767,-1.337549218,-1.664476237,1,1,1,1
122043,0.870194601,0.853744798,0.834005034,0.837294994,0.227371122,-0.044500731,-0.638627682,-0.640500241,0.263283037,-0.244931326,-0.872646261,-1.135400596,0.283687635,0.614764466,0.45952111,-0.357299497,-0.055651473,-0.705200767,-1.337549218,-1.694725338,-0.055651473,-0.705200767,-1.337549218,-1.694725338,1,1,1,1
122102,0.888289385,0.86525966,0.834005034,0.843874916,0.227371122,-0.044500731,-0.638627682,-0.640500241,0.263283037,-0.244931326,-0.872646261,-1.132246461,0.283687635,0.614764466,0.45952111,-0.359556521,-0.055651473,-0.705200767,-1.337549218,-1.724538621,-0.055651473,-0.705200767,-1.337549218,-1.724538621,1,1,1,1
122270,0.898159267,0.860324719,0.830715073,0.840584955,0.227371122,-0.15359037,-0.638627682,-0.640500241,0.263283037,-0.443146311,-0.872646261,-1.12580185,0.283687635,0.070863503,0.45952111,-0.360891366,-0.055651473,-0.990860074,-1.337549218,-1.747866146,-0.055651473,-0.990860074,-1.337549218,-1.747866146,1,1,1,1
122336,0.884999424,0.860324719,0.824135152,0.838939975,0.227371122,-0.129368535,-0.638627682,-0.640500241,0.263283037,-0.350921951,-0.872646261,-1.117328853,0.283687635,0.040563908,0.45952111,-0.36513306,-0.055651473,-0.98595882,-1.337549218,-1.764747284,-0.055651473,-0.98595882,-1.337549218,-1.764747284,1,1,1,1
122398,0.878419503,0.873484562,0.843874916,0.838939975,0.227371122,-0.116225105,-0.638627682,-0.640500241,0.263283037,-0.276162064,-0.872646261,-1.109335102,0.283687635,0.027073644,0.45952111,-0.381716902,-0.055651473,-0.98525933,-1.337549218,-1.779028928,-0.055651473,-0.98525933,-1.337549218,-1.779028928,1,1,1,1
122542,0.853744798,0.861969699,0.860324719,0.840584955,0.355401582,-0.10327871,-0.638627682,-0.644296796,0.140115998,-0.226789962,-0.872646261,-1.105397703,0.225466538,0.032322207,0.45952111,-0.41468324,-0.207244762,-0.985482712,-1.337549218,-1.795943767,-0.207244762,-0.985482712,-1.337549218,-1.795943767,1,1,1,1
122631,0.876774523,0.86690464,0.870194601,0.837294994,0.355401582,-0.086621974,-0.638627682,-0.697495938,0.168706384,-0.20400063,-0.872646261,-1.108145869,0.225141159,0.043698783,0.45952111,-0.455493194,-0.184314984,-0.986297746,-1.337549218,-1.817064809,-0.184314984,-0.986297746,-1.337549218,-1.817064809,1,1,1,1
122696,0.86690464,0.857034758,0.86361468,0.830715073,0.355401582,-0.068457305,-0.638627682,-0.799298086,0.18616369,-0.203195035,-0.872646261,-1.118714835,0.22009057,0.050645538,0.45952111,-0.484809984,-0.170227721,-0.98771308,-1.337549218,-1.839526788,-0.170227721,-0.98771308,-1.337549218,-1.839526788,1,1,1,1
122848,0.852099817,0.857034758,0.858679739,0.827425112,0.355401582,-0.046454536,-0.638627682,-0.921417191,0.195051125,-0.215857713,-0.872646261,-1.133377856,0.208383054,0.047290057,0.45952111,-0.495184865,-0.163414258,-0.988774747,-1.337549218,-1.857475602,-0.163414258,-0.988774747,-1.337549218,-1.857475602,1,1,1,1
122906,0.832360053,0.857034758,0.861969699,0.827425112,0.355401582,-0.007435716,-0.638627682,-1.007521486,0.200196913,-0.232366594,-0.872646261,-1.145533388,0.189251197,0.03433027,0.45952111,-0.50269747,-0.16051323,-0.988264524,-1.337549218,-1.864774772,-0.16051323,-0.988264524,-1.337549218,-1.864774772,1,1,1,1
122991,0.848809857,0.855389778,0.875129542,0.830715073,0.355401582,0.018611764,-0.638627682,-1.049211821,0.204053874,-0.24525897,-0.872646261,-1.148095354,0.16402222,0.016636131,0.45952111,-0.52472539,-0.158631505,-0.985749284,-1.337549218,-1.860637139,-0.158631505,-0.985749284,-1.337549218,-1.860637139,1,1,1,1
123144,0.850454837,0.853744798,0.883354444,0.832360053,0.355401582,0.018771719,-0.665832693,-1.022576987,0.206795115,-0.250729603,-0.793698837,-1.136809996,0.14275797,-0.003031196,0.890282679,-0.560696609,-0.156824898,-0.98220158,-1.846981157,-1.848764502,-0.156824898,-0.98220158,-1.846981157,-1.848764502,1,1,1,1
123206,0.876774523,0.857034758,0.878419503,0.840584955,0.355401582,0.0365777,-0.586916187,-0.971986255,0.207782832,-0.23235477,-0.787285869,-1.115833526,0.138855423,-0.057719969,0.889360596,-0.595535148,-0.156073912,-0.969416656,-1.805531733,-1.834158525,-0.156073912,-0.969416656,-1.805531733,-1.834158525,1,1,1,1
123356,0.870194601,0.86690464,0.899804247,0.835650014,0.355401582,0.056623631,-0.575725,-0.958480196,0.207116202,-0.207847248,-0.791207786,-1.093988939,0.156826976,-0.100261961,0.87979701,-0.61816076,-0.158095546,-0.963536911,-1.775322908,-1.821094809,-0.158095546,-0.963536911,-1.775322908,-1.821094809,1,1,1,1
123418,0.861969699,0.860324719,0.91460907,0.835650014,0.357997417,0.064758179,-0.572063805,-0.958480196,0.204690491,-0.185558424,-0.796648073,-1.077835703,0.190701834,-0.133656038,0.866777428,-0.627245765,-0.162541639,-0.968068725,-1.753409479,-1.810887998,-0.162541639,-0.968068725,-1.753409479,-1.810887998,1,1,1,1
123505,0.858679739,0.853744798,0.932703854,0.829070093,0.336728118,0.067436775,-0.55146814,-0.941703974,0.209199283,-0.170765515,-0.805474813,-1.071817001,0.239268023,-0.158372134,0.84849625,-0.631438931,-0.163420754,-0.980688401,-1.736776335,-1.803098129,-0.163420754,-0.980688401,-1.736776335,-1.803098129,1,1,1,1
123682,0.86361468,0.848809857,0.952443618,0.832360053,0.336728118,0.067436775,-0.55146814,-0.865701954,0.214774668,-0.165140961,-0.819972653,-1.076087308,0.284795537,-0.168159534,0.821690654,-0.636697627,-0.159064077,-0.995121334,-1.728542243,-1.795617365,-0.159064077,-0.995121334,-1.728542243,-1.795617365,1,1,1,1
123721,0.853744798,0.845519896,0.955733579,0.825780132,0.330922998,0.067436775,-0.55146814,-0.808209164,0.217994526,-0.167654521,-0.828663267,-1.086518649,0.322776771,-0.161442606,0.791079627,-0.643340522,-0.150595874,-1.004375896,-1.72890503,-1.784904139,-0.150595874,-1.004375896,-1.72890503,-1.784904139,1,1,1,1
123830,0.855389778,0.848809857,0.949153658,0.829070093,0.325039892,0.067436775,-0.55146814,-0.768397857,0.21691924,-0.175789168,-0.839661952,-1.099903129,0.35566349,-0.144239329,0.769542804,-0.650316098,-0.142684539,-1.006888108,-1.729274157,-1.771222511,-0.142684539,-1.006888108,-1.729274157,-1.771222511,1,1,1,1
123964,0.86361468,0.850454837,0.950798638,0.822490171,0.309173145,0.067436775,-0.53533429,-0.74495821,0.211673654,-0.185799166,-0.84876576,-1.112705612,0.378068788,-0.133609887,0.76322656,-0.660112032,-0.140344594,-1.006497379,-1.72250448,-1.757958775,-0.140344594,-1.006497379,-1.72250448,-1.757958775,1,1,1,1
124010,0.855389778,0.868549621,0.944218717,0.822490171,0.296251048,0.067436775,-0.52649596,-0.74495821,0.204325497,-0.193926381,-0.85646415,-1.122345694,0.387440713,-0.141801177,0.766246089,-0.676390547,-0.145712054,-1.009008584,-1.717951952,-1.74867316,-0.145712054,-1.009008584,-1.717951952,-1.74867316,1,1,1,1
124071,0.857034758,0.861969699,0.940928756,0.822490171,0.295731374,0.067280349,-0.532964836,-0.74495821,0.197246843,-0.193606857,-0.863986327,-1.12709564,0.385693854,-0.153295543,0.752751086,-0.694987575,-0.157086544,-1.012892864,-1.700244853,-1.744093361,-0.157086544,-1.012892864,-1.700244853,-1.744093361,1,1,1,1
124223,0.848809857,0.848809857,0.919544011,0.825780132,0.295731374,0.080284183,-0.541191512,-0.74495821,0.193206995,-0.177450439,-0.876699223,-1.124049799,0.381915146,-0.112719859,0.746017557,-0.692995902,-0.171140041,-1.012764532,-1.685745671,-1.743236879,-0.171140041,-1.012764532,-1.685745671,-1.743236879,1,1,1,1
124313,0.880064483,0.857034758,0.91460907,0.824135152,0.295731374,0.097421499,-0.514782269,-0.707497217,0.194777109,-0.145142165,-0.894754228,-1.113474558,0.385640086,0.017775947,0.729642922,-0.65011546,-0.183769523,-1.005281727,-1.672935888,-1.745384844,-0.183769523,-1.005281727,-1.672935888,-1.745384844,1,1,1,1
124467,0.837294994,0.825780132,0.886644405,0.838939975,0.295731374,0.099816304,-0.479065518,-0.669154859,0.201658685,-0.105212911,-0.918363135,-1.099153524,0.398379062,0.186883938,0.695342088,-0.579990945,-0.191450031,-0.991994266,-1.661622037,-1.752620754,-0.191450031,-0.991994266,-1.661622037,-1.752620754,1,1,1,1
124533,0.926123933,0.893224326,0.891579346,0.834005034,0.295731374,0.094976277,-0.471200747,-0.661182359,0.198719259,-0.088198283,-0.946015996,-1.088090451,0.421505647,0.207765159,0.645559019,-0.516457278,-0.195348965,-0.99481526,-1.652046082,-1.765708978,-0.195348965,-0.99481526,-1.652046082,-1.765708978,1,1,1,1
124590,0.91460907,0.881709464,0.894869306,0.827425112,0.295731374,0.07852513,-0.465362603,-0.661182359,0.195726333,-0.073928085,-0.976952642,-1.085090676,0.446313392,0.233187925,0.590821753,-0.480922337,-0.200141099,-0.999744819,-1.645452191,-1.781789231,-0.200141099,-0.999744819,-1.645452191,-1.781789231,1,1,1,1
124743,0.883354444,0.840584955,0.903094208,0.822490171,0.295731374,0.05451024,-0.465362603,-0.661182359,0.193688408,-0.063636972,-1.005752987,-1.089365563,0.466146297,0.262987444,0.543097724,-0.468911901,-0.204862176,-1.004768912,-1.640297301,-1.792413673,-0.204862176,-1.004768912,-1.640297301,-1.792413673,1,1,1,1
124813,0.884999424,0.835650014,0.899804247,0.827425112,0.295447153,0.035806826,-0.474050826,-0.666477656,0.19326162,-0.056277881,-1.024382643,-1.096526182,0.475942691,0.296573089,0.508135428,-0.454627642,-0.206687824,-1.00590945,-1.634481475,-1.788284705,-0.206687824,-1.00590945,-1.634481475,-1.788284705,1,1,1,1
124893,0.884999424,0.848809857,0.893224326,0.832360053,0.294720531,0.002291006,-0.461050574,-0.674931508,0.195593597,-0.04832707,-1.038776033,-1.102196736,0.473188938,0.332835325,0.488028386,-0.418491693,-0.20441465,-0.999863104,-1.627011147,-1.767750636,-0.20441465,-0.999863104,-1.627011147,-1.767750636,1,1,1,1
125043,0.868549621,0.845519896,0.884999424,0.832360053,0.253657214,-0.058542743,-0.481783559,-0.674931508,0.201409201,-0.035832104,-1.044885469,-1.104589292,0.457195547,0.370707763,0.484253102,-0.365341462,-0.199316904,-0.986860617,-1.621970567,-1.736475046,-0.199316904,-0.986860617,-1.621970567,-1.736475046,1,1,1,1
125104,0.870194601,0.848809857,0.884999424,0.832360053,0.162017931,-0.125410736,-0.471424044,-0.674931508,0.211239068,-0.017954393,-1.039037385,-1.104832394,0.42748893,0.409591556,0.496951539,-0.311357829,-0.197556944,-0.971849342,-1.614774986,-1.701583525,-0.197556944,-0.971849342,-1.614774986,-1.701583525,1,1,1,1
125190,0.880064483,0.857034758,0.891579346,0.829070093,0.113064078,-0.172486441,-0.465944089,-0.674931508,0.225198284,0.001685699,-1.040652028,-1.104951223,0.382075405,0.450007584,0.511941993,-0.271203088,-0.205214402,-0.960987484,-1.607553276,-1.669247595,-0.205214402,-0.960987484,-1.607553276,-1.669247595,1,1,1,1
125344,0.852099817,0.850454837,0.886644405,0.824135152,0.102903482,-0.216918151,-0.465944089,-0.674931508,0.240775967,0.01835479,-1.039177772,-1.102716336,0.317670637,0.493439198,0.510498869,-0.246323391,-0.224398966,-0.955907199,-1.602386859,-1.640891273,-0.224398966,-0.955907199,-1.602386859,-1.640891273,1,1,1,1
125402,0.878419503,0.868549621,0.893224326,0.824135152,0.102903482,-0.216918151,-0.465944089,-0.689910546,0.240775967,0.01835479,-1.043089133,-1.097414937,0.317670637,0.493439198,0.483847428,-0.231388256,-0.224398966,-0.955907199,-1.60258546,-1.616254465,-0.224398966,-0.955907199,-1.60258546,-1.616254465,1,1,1,1
125556,0.860324719,0.858679739,0.888289385,0.824135152,0.102903482,-0.216918151,-0.465944089,-0.722858209,0.240775967,0.01835479,-1.052116173,-1.090923941,0.317670637,0.493439198,0.436145141,-0.220319683,-0.224398966,-0.955907199,-1.602323399,-1.594307595,-0.224398966,-0.955907199,-1.602323399,-1.594307595,1,1,1,1
125645,0.858679739,0.86690464,0.884999424,0.822490171,0.102903482,-0.216918151,-0.465944089,-0.737629526,0.240775967,0.01835479,-1.060277307,-1.087329963,0.317670637,0.493439198,0.381469064,-0.212002762,-0.224398966,-0.955907199,-1.602858286,-1.573089449,-0.224398966,-0.955907199,-1.602858286,-1.573089449,1,1,1,1
125686,0.873484562,0.857034758,0.889934365,0.829070093,0.102903482,-0.216918151,-0.465944089,-0.747374641,0.240775967,0.01835479,-1.063276118,-1.090007012,0.317670637,0.493439198,0.336485165,-0.212578456,-0.224398966,-0.955907199,-1.601152609,-1.550682629,-0.224398966,-0.955907199,-1.601152609,-1.550682629,1,1,1,1
125840,0.875129542,0.848809857,0.883354444,0.829070093,0.102903482,-0.216918151,-0.465944089,-0.758755646,0.240775967,0.01835479,-1.062610955,-1.099489288,0.317670637,0.493439198,0.308695173,-0.226744563,-0.224398966,-0.955907199,-1.602090546,-1.526275514,-0.224398966,-0.955907199,-1.602090546,-1.526275514,1,1,1,1
125939,0.880064483,0.843874916,0.891579346,0.827425112,0.102903482,-0.216918151,-0.480105694,-0.7934916,0.240775967,0.01835479,-1.055698685,-1.110517822,0.317670637,0.493439198,0.29270089,-0.251518704,-0.224398966,-0.955907199,-1.606804801,-1.501147068,-0.224398966,-0.955907199,-1.606804801,-1.501147068,1,1,1,1
125999,0.870194601,0.848809857,0.889934365,0.824135152,0.102903482,-0.216918151,-0.548317466,-0.882064436,0.240775967,0.01835479,-1.041422817,-1.115299986,0.317670637,0.493439198,0.279843115,-0.274536864,-0.224398966,-0.955907199,-1.615142347,-1.477764589,-0.224398966,-0.955907199,-1.615142347,-1.477764589,1,1,1,1
126152,0.840584955,0.845519896,0.883354444,0.829070093,0.102903482,-0.216918151,-0.572863667,-0.966812133,0.240775967,0.01835479,-1.023150166,-1.111929717,0.317670637,0.493439198,0.263750994,-0.283088595,-0.224398966,-0.955907199,-1.626578408,-1.45870766,-0.224398966,-0.955907199,-1.626578408,-1.45870766,1,1,1,1
126237,0.847164876,0.845519896,0.884999424,0.829070093,0.102903482,-0.216918151,-0.602698224,-0.979539242,0.240775967,0.01835479,-1.007540427,-1.104880243,0.317670637,0.493439198,0.240331742,-0.278884572,-0.224398966,-0.955907199,-1.640198456,-1.446242639,-0.224398966,-0.955907199,-1.640198456,-1.446242639,1,1,1,1
126275,0.837294994,0.852099817,0.881709464,0.834005034,0.102903482,-0.336606971,-0.567183418,-0.979539242,0.240775967,-0.299691225,-1.0032274,-1.100464407,0.317670637,-0.248083127,0.201359017,-0.27819944,-0.224398966,-0.980962572,-1.654255524,-1.441859529,-0.224398966,-0.980962572,-1.654255524,-1.441859529,1,1,1,1
126429,0.835650014,0.832360053,0.873484562,0.830715073,0.233433101,-0.327660605,-0.511642226,-0.979539242,0.214776805,-0.299446814,-1.010939952,-1.101938408,0.29214807,-0.188682656,0.137847194,-0.295451481,-0.304278775,-0.993456643,-1.668623634,-1.445095039,-0.304278775,-0.993456643,-1.668623634,-1.445095039,1,1,1,1
126488,0.852099817,0.86361468,0.883354444,0.830715073,0.256925229,-0.318316901,-0.490996352,-0.94241346,0.186929306,-0.298208796,-1.030667607,-1.106996304,0.358553339,-0.162844605,0.050619325,-0.333370778,-0.270973817,-1.000552795,-1.679921551,-1.454199173,-0.270973817,-1.000552795,-1.679921551,-1.454199173,1,1,1,1
126642,0.884999424,0.852099817,0.886644405,0.827425112,0.256925229,-0.282758958,-0.483561054,-0.916597227,0.171088821,-0.295553194,-1.058721888,-1.111194951,0.419021612,-0.166541511,-0.051074966,-0.387055208,-0.25700971,-0.998527953,-1.691258989,-1.4670022,-0.25700971,-0.998527953,-1.691258989,-1.4670022,1,1,1,1
126726,0.883354444,0.857034758,0.878419503,0.830715073,0.256925229,-0.183742941,-0.495697284,-0.908517534,0.171088821,-0.288786259,-1.08620868,-1.113729916,0.419021612,-0.16173138,-0.141213611,-0.443269338,-0.25700971,-0.988816321,-1.698703157,-1.480145676,-0.25700971,-0.988816321,-1.698703157,-1.480145676,1,1,1,1
126786,0.891579346,0.858679739,0.878419503,0.832360053,0.381900268,-0.076520831,-0.510635068,-0.9175533,0.172599231,-0.276439869,-1.111440073,-1.117515,0.473461671,-0.099458564,-0.210206673,-0.493400911,-0.268192822,-0.97554911,-1.704358295,-1.490756682,-0.268192822,-0.97554911,-1.704358295,-1.490756682,1,1,1,1
126937,0.875129542,0.850454837,0.876774523,0.830715073,0.381900268,0.015242622,-0.525623167,-0.925951017,0.172599231,-0.260740389,-1.127920584,-1.123546135,0.473461671,0.012112837,-0.263313558,-0.532480399,-0.268192822,-0.963562586,-1.709603873,-1.497183663,-0.268192822,-0.963562586,-1.709603873,-1.497183663,1,1,1,1
127001,0.881709464,0.858679739,0.878419503,0.830715073,0.381900268,0.084046854,-0.538986987,-0.934467972,0.172599231,-0.246812356,-1.132699899,-1.128656066,0.473461671,0.126199601,-0.304984448,-0.560589253,-0.268192822,-0.956605976,-1.71382712,-1.499536873,-0.268192822,-0.956605976,-1.71382712,-1.499536873,1,1,1,1
127086,0.893224326,0.843874916,0.878419503,0.829070093,0.381900268,0.095155005,-0.542891244,-0.92943329,0.172599231,-0.238112161,-1.126739461,-1.127291808,0.473461671,0.208726782,-0.329639377,-0.576339571,-0.268192822,-0.95568422,-1.717737086,-1.501193142,-0.268192822,-0.95568422,-1.717737086,-1.501193142,1,1,1,1
127242,0.881709464,0.855389778,0.873484562,0.834005034,0.381900268,0.095155005,-0.557740122,-0.944982375,0.172599231,-0.234599059,-1.111001821,-1.118078464,0.473461671,0.252422849,-0.334311539,-0.580384264,-0.268192822,-0.959264903,-1.720874371,-1.506127171,-0.268192822,-0.959264903,-1.720874371,-1.506127171,1,1,1,1
127322,0.893224326,0.855389778,0.875129542,0.835650014,0.381900268,0.095155005,-0.585683806,-0.979837946,0.172599231,-0.235361144,-1.094277235,-1.106139675,0.473461671,0.279603603,-0.329362054,-0.580878352,-0.268192822,-0.967304673,-1.71940681,-1.516559947,-0.268192822,-0.967304673,-1.71940681,-1.516559947,1,1,1,1
127385,0.899804247,0.86690464,0.876774523,0.834005034,0.381900268,0.095155005,-0.586055873,-0.99456985,0.146047922,-0.230608632,-1.085048574,-1.099828939,0.501061746,0.291425154,-0.326587609,-0.585105998,-0.250531341,-0.971058635,-1.711443224,-1.530819965,-0.250531341,-0.971058635,-1.711443224,-1.530819965,1,1,1,1
127537,0.878419503,0.860324719,0.868549621,0.835650014,0.381900268,0.095155005,-0.584822837,-0.974224572,0.114853236,-0.221248284,-1.087715172,-1.104644603,0.532377099,0.297429716,-0.328901635,-0.59998916,-0.225300869,-0.969155938,-1.696153738,-1.545677056,-0.225300869,-0.969155938,-1.696153738,-1.545677056,1,1,1,1
127597,0.878419503,0.86361468,0.868549621,0.837294994,0.381900268,0.095155005,-0.581140532,-0.939092737,0.083419752,-0.210099961,-1.103626902,-1.120136256,0.569489497,0.300134159,-0.333638744,-0.63045611,-0.198899635,-0.962632324,-1.678151203,-1.560062454,-0.198899635,-0.962632324,-1.678151203,-1.560062454,1,1,1,1
127769,0.871839582,0.861969699,0.870194601,0.832360053,0.381183474,0.095155005,-0.571697555,-0.883134893,0.058678395,-0.200256779,-1.12415328,-1.141223669,0.597309003,0.301748171,-0.337419986,-0.674519629,-0.160545437,-0.955327724,-1.658860141,-1.575221381,-0.160545437,-0.955327724,-1.658860141,-1.575221381,1,1,1,1
127838,0.873484562,0.855389778,0.870194601,0.830715073,0.373968451,0.098012952,-0.56817403,-0.810128741,0.044211185,-0.193166783,-1.137976357,-1.161329739,0.599535971,0.305436893,-0.338231397,-0.726724503,-0.143388069,-0.948112849,-1.639098675,-1.591959082,-0.143388069,-0.948112849,-1.639098675,-1.591959082,1,1,1,1
