Time ms,AlphaAbs0,AlphaAbs1,AlphaAbs2,AlphaAbs3, BetaAbs0, BetaAbs1, BetaAbs2, BetaAbs3, DeltaAbs0, DeltaAbs1, DeltaAbs2, DeltaAbs3, GammaAbs0, GammaAbs1, GammaAbs2, GammaAbs3, ThetaAbs0, ThetaAbs1, ThetaAbs2, ThetaAbs3, Horseshoe0, Horseshoe1, Horseshoe2, Horseshoe4 
46608,0.001021989,-0.534434845,0.243635465,0.420599689,0.108382491,-0.791096762,-0.357542835,0.364312543,0.946171433,-0.021111658,0.87612979,0.276212048,-1.02566483,-1.245993934,-0.691879942,-0.080697228,-1.02566483,-1.245993934,-0.691879942,-0.080697228,1,1,1,1
46756,0.001021989,-0.606702146,0.194431532,0.41761136,0.108382491,-0.81283752,-0.403289466,0.343393122,0.946171433,-0.013772809,0.840091093,0.24518281,-1.02566483,-1.253331667,-0.714461754,-0.080933963,-1.02566483,-1.253331667,-0.714461754,-0.080933963,1,1,1,1
46840,0.001021989,-0.731362385,0.12880147,0.385062516,0.108382491,-0.828164126,-0.442085123,0.335451232,0.946171433,0.020167171,0.79389175,0.231827968,-1.02566483,-1.263709551,-0.730956427,-0.072267899,-1.02566483,-1.263709551,-0.730956427,-0.072267899,1,1,1,1
46987,0.001021989,-0.784949361,0.054782478,0.327589727,0.108382491,-0.820230942,-0.47146916,0.320538436,0.946171433,0.142669024,0.741169669,0.22391001,-1.02566483,-1.269977867,-0.739951602,-0.078979352,-1.02566483,-1.269977867,-0.739951602,-0.078979352,1,1,1,1
47044,0.001021989,-0.765003413,-0.001860511,0.287573177,0.108382491,-0.781551962,-0.493687095,0.310905072,0.946171433,0.345671524,0.684590864,0.241815292,-1.02566483,-1.266402592,-0.744552535,-0.088326591,-1.02566483,-1.266402592,-0.744552535,-0.088326591,1,1,1,1
47128,0.001021989,-0.707172561,0.068979332,0.205045867,0.108382491,-0.720360871,-0.509711141,0.311214685,0.946171433,0.557199478,0.626767499,0.207249953,-1.02566483,-1.255414583,-0.748541144,-0.079070289,-1.02566483,-1.255414583,-0.748541144,-0.079070289,1,1,1,1
47275,0.001021989,-0.664915596,0.192967495,0.146997876,0.108382491,-0.654855609,-0.525183695,0.311873314,0.946171433,0.729390189,0.580502546,0.153960409,-1.02566483,-1.243843459,-0.756591172,-0.068337311,-1.02566483,-1.243843459,-0.756591172,-0.068337311,1,1,1,1
47334,0.001021989,-0.632328397,0.242891738,0.119773074,0.108382491,-0.600334886,-0.542523866,0.313835345,0.946171433,0.850595425,0.56913301,0.096450359,-1.02566483,-1.237609405,-0.771507915,-0.061629557,-1.02566483,-1.237609405,-0.771507915,-0.061629557,1,1,1,1
47438,0.001021989,-0.590774287,0.25871485,0.100567365,0.108382491,-0.563213161,-0.561903647,0.317127697,0.946171433,0.925055812,0.596526804,0.054914844,-1.02566483,-1.236563763,-0.793763576,-0.06663112,-1.02566483,-1.236563763,-0.793763576,-0.06663112,1,1,1,1
47586,0.001021989,-0.590774287,0.264996466,0.088602475,0.108382491,-0.548866221,-0.58510206,0.318190222,0.946171433,0.953340366,0.639863263,0.043791082,-1.02566483,-1.236903009,-0.820034314,-0.088393946,-1.02566483,-1.236903009,-0.820034314,-0.088393946,1,1,1,1
47622,0.001021989,-0.590774287,0.264996466,0.08565948,0.108382491,-0.538334768,-0.613560822,0.309855316,0.946171433,0.983291457,0.649403438,0.059977738,-1.02566483,-1.232902654,-0.836128146,-0.126099362,-1.02566483,-1.232902654,-0.836128146,-0.126099362,1,1,1,1
47748,0.001021989,-0.590774287,0.264996466,0.08565948,0.108382491,-0.532193184,-0.640146995,0.285715636,0.946171433,1.014267217,0.660124499,0.093625405,-1.02566483,-1.226634181,-0.848914328,-0.172914961,-1.02566483,-1.226634181,-0.848914328,-0.172914961,1,1,1,1
47856,0.001021989,-0.590774287,0.264996466,0.07152908,0.108382491,-0.528013028,-0.656865873,0.246427079,0.946171433,1.047070864,0.664820287,0.138442195,-1.02566483,-1.221747928,-0.856921206,-0.21886587,-1.02566483,-1.221747928,-0.856921206,-0.21886587,1,1,1,1
47933,0.001021989,-0.593567217,0.264996466,0.07152908,0.108382491,-0.520070843,-0.659658808,0.246427079,0.946171433,1.083336984,0.662723519,0.138442195,-1.02566483,-1.219151171,-0.860775795,-0.21886587,-1.02566483,-1.219151171,-0.860775795,-0.21886587,1,1,1,1
48074,0.001021989,0.106588409,0.264996466,0.07152908,0.108382491,-0.508649099,-0.652837684,0.246427079,0.946171433,1.099350711,0.659977489,0.138442195,-1.02566483,-1.200395282,-0.861805484,-0.21886587,-1.02566483,-1.200395282,-0.861805484,-0.21886587,1,1,1,1
48152,0.001021989,0.161500735,0.295572256,0.07152908,0.108382491,-0.48012206,-0.543940624,0.246427079,0.946171433,1.114288377,0.729463033,0.138442195,-1.02566483,-1.170601678,-0.857389202,-0.21886587,-1.02566483,-1.170601678,-0.857389202,-0.21886587,1,1,1,1
48208,0.001021989,0.177202594,0.295572256,0.07152908,0.108382491,-0.435856149,-0.461211776,0.246427079,0.946171433,1.125616268,0.783247898,0.138442195,-1.02566483,-1.133166069,-0.852164253,-0.21886587,-1.02566483,-1.133166069,-0.852164253,-0.21886587,1,1,1,1
48374,0.001021989,0.193028113,0.305000304,0.07152908,0.108382491,-0.389167181,-0.406189373,0.246427079,0.946171433,1.130635955,0.815661555,0.138442195,-1.02566483,-1.098981839,-0.845689604,-0.21886587,-1.02566483,-1.098981839,-0.845689604,-0.21886587,1,1,1,1
48429,0.001021989,0.213318404,0.305000304,0.07152908,0.108382491,-0.35010507,-0.383531442,0.246427079,0.946171433,1.120479029,0.856181877,0.138442195,-1.02566483,-1.07339645,-0.850302526,-0.21886587,-1.02566483,-1.07339645,-0.850302526,-0.21886587,1,1,1,1
48501,0.001021989,0.227161423,0.305000304,0.07152908,0.108382491,-0.323751784,-0.355410101,0.246427079,0.946171433,1.083007607,0.896405781,0.138442195,-1.02566483,-1.054649687,-0.859867888,-0.21886587,-1.02566483,-1.054649687,-0.859867888,-0.21886587,1,1,1,1
48669,0.001021989,0.22962849,0.305000304,0.07152908,0.108382491,-0.309816412,-0.324874767,0.246427079,0.946171433,1.005436106,0.935179337,0.138442195,-1.02566483,-1.036427973,-0.871219114,-0.21886587,-1.02566483,-1.036427973,-0.871219114,-0.21886587,1,1,1,1
48731,0.001021989,0.231139606,0.322319339,0.07152908,0.108382491,-0.305797107,-0.277768715,0.246427079,0.946171433,0.880570711,0.948224432,0.138442195,-1.02566483,-1.01594779,-0.793280535,-0.21886587,-1.02566483,-1.01594779,-0.793280535,-0.21886587,1,1,1,1
48803,0.001021989,0.231042639,0.274412488,0.07152908,0.108382491,-0.305977408,-0.230593444,0.246427079,0.946171433,0.712533347,0.951370337,0.138442195,-1.02566483,-0.991892796,-0.723038663,-0.21886587,-1.02566483,-0.991892796,-0.723038663,-0.21886587,1,1,1,1
48942,0.001021989,0.224955249,0.194075797,0.07152908,0.108382491,-0.306447838,-0.191481072,0.246427079,0.946171433,0.52689009,0.938142622,0.138442195,-1.02566483,-0.968005729,-0.670810676,-0.21886587,-1.02566483,-0.968005729,-0.670810676,-0.21886587,1,1,1,1
49019,0.001021989,0.224955249,0.165527855,0.07152908,0.108382491,-0.318132497,-0.160325773,0.246427079,0.946171433,0.515426415,0.91186882,0.138442195,-1.02566483,-0.967914046,-0.639642537,-0.21886587,-1.02566483,-0.967914046,-0.639642537,-0.21886587,1,1,1,1
49164,0.001021989,0.224955249,0.169051935,0.07152908,0.108382491,-0.333273556,-0.170471794,0.246427079,0.946171433,0.498777782,0.889555668,0.138442195,-1.02566483,-0.973721287,-0.659616466,-0.21886587,-1.02566483,-0.973721287,-0.659616466,-0.21886587,1,1,1,1
49241,0.001021989,0.224955249,0.172459047,0.07152908,0.108382491,-0.349624299,-0.181870869,0.246427079,0.946171433,0.477854894,0.858306634,0.138442195,-1.02566483,-0.983649504,-0.686650446,-0.21886587,-1.02566483,-0.983649504,-0.686650446,-0.21886587,1,1,1,1
49319,0.001021989,0.224955249,0.172459047,0.07152908,0.108382491,-0.366313862,-0.195527694,0.246427079,0.946171433,0.453969136,0.823536229,0.138442195,-1.02566483,-0.995678539,-0.714126148,-0.21886587,-1.02566483,-0.995678539,-0.714126148,-0.21886587,2,1,1,2
49463,0.001021989,0.224955249,0.172459047,0.07152908,0.108382491,-0.381209378,-0.212216468,0.246427079,0.946171433,0.430601878,0.789652349,0.138442195,-1.02566483,-1.006460178,-0.735848809,-0.21886587,-1.02566483,-1.006460178,-0.735848809,-0.21886587,2,1,1,2
49563,0.001021989,0.22479184,0.175339026,0.07152908,0.108382491,-0.380076208,-0.230268334,0.246427079,0.946171433,0.3783519,0.759784704,0.138442195,-1.02566483,-1.006128844,-0.745047342,-0.21886587,-1.02566483,-1.006128844,-0.745047342,-0.21886587,2,1,1,2
49621,0.001021989,0.193721141,0.174301207,0.07152908,0.108382491,-0.375239306,-0.260867146,0.246427079,0.946171433,0.345833936,0.693063536,0.138442195,-1.02566483,-0.997408253,-0.732358273,-0.21886587,-1.02566483,-0.997408253,-0.732358273,-0.21886587,2,1,1,2
49768,0.001021989,0.101334163,0.158934843,0.07152908,0.108382491,-0.367023128,-0.284678706,0.246427079,0.946171433,0.353492933,0.644221808,0.138442195,-1.02566483,-0.976129999,-0.70621071,-0.21886587,-1.02566483,-0.976129999,-0.70621071,-0.21886587,2,1,1,2
49862,0.001021989,-0.017492525,-0.072254071,0.07152908,0.108382491,-0.358565837,-0.292496995,0.246427079,0.946171433,0.394172727,0.629295431,0.138442195,-1.02566483,-0.946637746,-0.675433047,-0.21886587,-1.02566483,-0.946637746,-0.675433047,-0.21886587,1,1,1,1
49917,0.001021989,-0.100721461,-0.052818403,0.07152908,0.108382491,-0.355923302,-0.285763219,0.246427079,0.946171433,0.44234684,0.628065485,0.138442195,-1.02566483,-0.919898818,-0.656122731,-0.21886587,-1.02566483,-0.919898818,-0.656122731,-0.21886587,1,1,1,1
50040,0.001021989,-0.141759031,-0.044327364,-0.06208915,0.108382491,-0.363936216,-0.282659542,0.203127225,0.946171433,0.475701007,0.622380898,0.743664731,-1.02566483,-0.905991706,-0.644551856,-0.645892394,-1.02566483,-0.905991706,-0.644551856,-0.645892394,1,1,1,1
50163,0.001021989,-0.173533476,-0.044327364,-0.06208915,0.108382491,-0.383875106,-0.285613028,0.193141573,0.946171433,0.488443743,0.610161524,0.75119512,-1.02566483,-0.908046785,-0.638821936,-0.650101895,-1.02566483,-0.908046785,-0.638821936,-0.650101895,1,1,1,1
50264,0.001021989,-0.197792077,-0.06000691,-0.06208915,0.108382491,-0.411682658,-0.299488354,0.17834147,0.946171433,0.482896539,0.572979304,0.736853447,-1.02566483,-0.921730703,-0.648363037,-0.653861033,-1.02566483,-0.921730703,-0.648363037,-0.653861033,1,1,1,1
50348,0.001021989,-0.220338345,-0.07758191,-0.06208915,0.108382491,-0.441495956,-0.322453148,0.160928239,0.946171433,0.466232484,0.513662339,0.709737407,-1.02566483,-0.940842215,-0.658328846,-0.653255976,-1.02566483,-0.940842215,-0.658328846,-0.653255976,1,1,1,1
50434,0.001021989,-0.231130055,-0.082496624,-0.06208915,0.108382491,-0.467902162,-0.350510759,0.141778952,0.946171433,0.447005283,0.440828811,0.677723869,-1.02566483,-0.959400614,-0.665696228,-0.64932568,-1.02566483,-0.959400614,-0.665696228,-0.64932568,1,1,1,1
50560,0.001021989,-0.232000305,-0.111054394,-0.060302999,0.108382491,-0.488867097,-0.380463024,0.122288655,0.946171433,0.429633651,0.369228507,0.645792363,-1.02566483,-0.974583737,-0.670348062,-0.644842466,-1.02566483,-0.974583737,-0.670348062,-0.644842466,1,1,1,1
50618,0.001021989,-0.232000305,-0.167805443,-0.054447994,0.108382491,-0.50477694,-0.410548865,0.104142172,0.946171433,0.417548058,0.313222683,0.616021374,-1.02566483,-0.986151392,-0.67268732,-0.643439679,-1.02566483,-0.986151392,-0.67268732,-0.643439679,1,1,1,1
50725,0.001021989,-0.232000305,-0.188525705,-0.052774383,0.108382491,-0.516435216,-0.439757103,0.08801076,0.946171433,0.410148664,0.277850832,0.588761808,-1.02566483,-0.994422161,-0.672508658,-0.647771967,-1.02566483,-0.994422161,-0.672508658,-0.647771967,1,1,1,1
50859,0.001021989,-0.232000305,-0.19991156,-0.052774383,0.108382491,-0.524132764,-0.465520605,0.072369548,0.946171433,0.406429729,0.257419195,0.563280627,-1.02566483,-1.000041022,-0.670296154,-0.657453496,-1.02566483,-1.000041022,-0.670296154,-0.657453496,1,1,1,1
50927,0.001021989,-0.232000305,-0.19991156,-0.052774383,0.108382491,-0.531255106,-0.485416692,0.056698303,0.946171433,0.403063607,0.24182885,0.543323077,-1.02566483,-1.004558618,-0.668776183,-0.669546854,-1.02566483,-1.004558618,-0.668776183,-0.669546854,1,1,1,1
50990,0.001021989,-0.232000305,-0.200792618,-0.09139898,0.108382491,-0.545801253,-0.501035439,0.04195639,0.946171433,0.393056426,0.222607909,0.555541566,-1.02566483,-1.012480724,-0.673450432,-0.673743002,-1.02566483,-1.012480724,-0.673450432,-0.673743002,1,1,1,1
51144,0.001021989,-0.234355974,-0.202369143,-0.109899475,0.108382491,-0.57758512,-0.518850947,0.018425101,0.946171433,0.364291487,0.188900488,0.592966277,-1.02566483,-1.031430204,-0.689266045,-0.685768331,-1.02566483,-1.031430204,-0.689266045,-0.685768331,1,1,1,1
51224,0.001021989,-0.239182604,-0.217172809,-0.133470884,0.108382491,-0.630642121,-0.54551519,-0.002872407,0.946171433,0.303368525,0.131092457,0.584384285,-1.02566483,-1.068034647,-0.718207928,-0.692272193,-1.02566483,-1.068034647,-0.718207928,-0.692272193,1,1,1,1
51370,0.001021989,-0.265130532,-0.229743535,-0.162098146,0.108382491,-0.691557972,-0.577212806,-0.034716364,0.946171433,0.199567116,0.042534581,0.554408265,-1.02566483,-1.121858856,-0.757354132,-0.702774124,-1.02566483,-1.121858856,-0.757354132,-0.702774124,1,1,1,1
51454,0.001021989,-0.278160525,-0.130881907,-0.188575369,0.108382491,-0.713716557,-0.590317471,-0.071625229,0.946171433,0.050695233,-0.076717992,0.503185078,-1.02566483,-1.177694378,-0.798738935,-0.713306142,-1.02566483,-1.177694378,-0.798738935,-0.713306142,1,1,1,1
51533,0.001021989,-0.161904224,0.027572945,-0.226804553,0.108382491,-0.650317673,-0.557809904,-0.107856141,0.946171433,-0.123305764,-0.213952174,0.440198541,-1.02566483,-1.207787746,-0.834747517,-0.721161924,-1.02566483,-1.207787746,-0.834747517,-0.721161924,1,1,1,1
51681,0.001021989,-0.023113536,0.146886083,-0.250721063,0.108382491,-0.52555617,-0.482853485,-0.140343821,0.946171433,-0.266608209,-0.34637527,0.381834385,-1.02566483,-1.195623046,-0.863153612,-0.725919128,-1.02566483,-1.195623046,-0.863153612,-0.725919128,1,1,1,1
51739,0.001021989,0.055836811,0.204745619,-0.253087826,0.108382491,-0.398181026,-0.396861712,-0.169146507,0.946171433,-0.314854142,-0.455482102,0.344966893,-1.02566483,-1.154254213,-0.887482539,-0.731193575,-1.02566483,-1.154254213,-0.887482539,-0.731193575,1,1,1,1
51846,0.001021989,0.079047538,0.211557432,-0.253087826,0.108382491,-0.301009778,-0.327242261,-0.193628271,0.946171433,-0.281565546,-0.545078084,0.338272375,-1.02566483,-1.109895055,-0.910365386,-0.742740293,-1.02566483,-1.109895055,-0.910365386,-0.742740293,1,1,1,1
51954,0.001021989,0.079047538,0.211557432,-0.253087826,0.108382491,-0.239757134,-0.282492055,-0.211775879,0.946171433,-0.226656438,-0.625858879,0.357646747,-1.02566483,-1.077815103,-0.928870156,-0.764397934,-1.02566483,-1.077815103,-0.928870156,-0.764397934,1,1,1,1
52039,0.001021989,0.079047538,0.211557432,-0.253087826,0.108382491,-0.207164994,-0.256615079,-0.224072847,0.946171433,-0.181196028,-0.676852587,0.395057807,-1.02566483,-1.061151382,-0.939893607,-0.798424708,-1.02566483,-1.061151382,-0.939893607,-0.798424708,1,1,1,1
52095,0.001021989,0.079047538,0.211557432,-0.253087826,0.108382491,-0.192414819,-0.236141256,-0.224072847,0.946171433,-0.154722872,-0.610312776,0.395057807,-1.02566483,-1.056147416,-0.939104871,-0.798424708,-1.02566483,-1.056147416,-0.939104871,-0.798424708,1,1,1,1
52242,0.001021989,0.079047538,0.211557432,-0.253087826,0.108382491,-0.185910212,-0.213155682,-0.224072847,0.946171433,-0.144075584,-0.643219843,0.395057807,-1.02566483,-1.057770194,-0.935425268,-0.798424708,-1.02566483,-1.057770194,-0.935425268,-0.798424708,1,1,1,1
52324,0.001021989,0.079047538,0.211557432,-0.253087826,0.108382491,-0.183058076,-0.188142062,-0.224072847,0.946171433,-0.141693778,-0.662685667,0.395057807,-1.02566483,-1.061301925,-0.929667756,-0.798424708,-1.02566483,-1.061301925,-0.929667756,-0.798424708,1,1,1,1
52464,0.001021989,0.079047538,0.211557432,-0.253087826,0.108382491,-0.182277971,-0.109410943,-0.224072847,0.946171433,-0.134015624,0.139323399,0.395057807,-1.02566483,-1.067451816,-0.891534662,-0.798424708,-1.02566483,-1.067451816,-0.891534662,-0.798424708,1,1,1,1
52544,0.001021989,0.079047538,0.214953158,-0.253087826,0.108382491,-0.182405297,-0.037208588,-0.224072847,0.946171433,-0.108632409,0.46245588,0.395057807,-1.02566483,-1.074995351,-0.855237279,-0.798424708,-1.02566483,-1.074995351,-0.855237279,-0.798424708,1,1,1,1
52599,0.001021989,0.079047538,0.214953158,-0.253087826,0.108382491,-0.182684499,0.016351195,-0.224072847,0.946171433,-0.064585117,0.64902757,0.395057807,-1.02566483,-1.083879989,-0.825554696,-0.798424708,-1.02566483,-1.083879989,-0.825554696,-0.798424708,1,1,1,1
52763,0.001021989,0.079047538,0.214953158,-0.253087826,0.108382491,-0.183585462,0.048492913,-0.224072847,0.946171433,-0.010352931,0.75678589,0.395057807,-1.02566483,-1.092688924,-0.802858352,-0.798424708,-1.02566483,-1.092688924,-0.802858352,-0.798424708,1,1,1,1
52823,0.001021989,0.079047538,0.214953158,-0.253087826,0.108382491,-0.18777684,0.061867335,-0.224072847,0.946171433,0.042308607,0.81325622,0.395057807,-1.02566483,-1.101105463,-0.7854657,-0.798424708,-1.02566483,-1.101105463,-0.7854657,-0.798424708,1,1,1,1
52907,0.001021989,0.079047538,0.214953158,0.310712218,0.108382491,-0.203197059,0.058935979,0.012958443,0.946171433,0.086186077,0.838707407,0.426042598,-1.02566483,-1.113622851,-0.773096484,-1.087399464,-1.02566483,-1.113622851,-0.773096484,-1.087399464,1,1,1,1
53048,0.001021989,0.079047538,0.214953158,0.369043894,0.108382491,-0.240973238,0.040161963,-0.003958273,0.946171433,0.116258978,0.848305536,0.463500956,-1.02566483,-1.138471471,-0.76735601,-1.079720198,-1.02566483,-1.138471471,-0.76735601,-1.079720198,1,1,1,1
53128,0.001021989,0.070965674,0.204087587,0.410017936,0.108382491,-0.310150504,0.006380412,-0.001786204,0.946171433,0.129663585,0.851656626,0.523342008,-1.02566483,-1.183390425,-0.76942319,-1.061419986,-1.02566483,-1.183390425,-0.76942319,-1.061419986,1,1,1,1
53254,0.001021989,0.018447826,0.144722936,0.440950034,0.108382491,-0.413927441,-0.03727094,0.017892737,0.946171433,0.123636881,0.853055824,0.572451616,-1.02566483,-1.250058639,-0.778016253,-1.039604921,-1.02566483,-1.250058639,-0.778016253,-1.039604921,1,1,1,1
53356,0.001021989,-0.084131182,0.012307834,0.458280991,0.108382491,-0.543850548,-0.079924225,0.046124149,0.946171433,0.098754526,0.85433411,0.594550341,-1.02566483,-1.330826306,-0.789885378,-1.023508594,-1.02566483,-1.330826306,-0.789885378,-1.023508594,1,1,1,1
53415,0.001021989,-0.236243671,-0.076174479,0.489867939,0.108382491,-0.674248035,-0.111014941,0.072858033,0.946171433,0.061067374,0.855581494,0.589128444,-1.02566483,-1.41094363,-0.801944457,-1.018095639,-1.02566483,-1.41094363,-0.801944457,-1.018095639,1,1,1,1
53558,0.001021989,-0.395984044,-0.13439572,0.50682642,0.108382491,-0.770359097,-0.128752624,0.091666863,0.946171433,0.022344948,0.855854702,0.565108089,-1.02566483,-1.472418656,-0.810808531,-1.023383625,-1.02566483,-1.472418656,-0.810808531,-1.023383625,1,1,1,1
53666,0.001021989,-0.521624327,-0.153110318,0.518211703,0.108382491,-0.818167443,-0.14256456,0.102911393,0.946171433,-0.004170445,0.851956444,0.535278493,-1.02566483,-1.506231109,-0.818365621,-1.032324857,-1.02566483,-1.506231109,-0.818365621,-1.032324857,1,1,1,1
53705,0.001021989,-0.5814786,-0.153110318,0.518211703,0.108382491,-0.835294245,-0.163815399,0.102911393,0.946171433,-0.012197451,0.821269598,0.535278493,-1.02566483,-1.515298882,-0.828028069,-1.032324857,-1.02566483,-1.515298882,-0.828028069,-1.032324857,1,1,1,1
53857,0.001021989,-0.599837133,-0.151495509,0.518211703,0.108382491,-0.838199446,-0.181329015,0.112998003,0.946171433,-0.005507785,0.794650551,0.507421325,-1.02566483,-1.508334714,-0.833209322,-1.023960646,-1.02566483,-1.508334714,-0.833209322,-1.023960646,1,1,1,1
53957,0.001021989,-0.535667917,-0.151420044,0.514823505,0.108382491,-0.831799267,-0.249012704,0.135890058,0.946171433,0.006370691,0.727676251,0.449497109,-1.02566483,-1.485673107,-0.85099349,-0.993598729,-1.02566483,-1.485673107,-0.85099349,-0.993598729,1,1,1,1
54014,0.001021989,-0.471571882,-0.126974704,0.501608287,0.108382491,-0.818921407,-0.328795211,0.165750134,0.946171433,0.017239914,0.629852873,0.407192781,-1.02566483,-1.457210571,-0.863563835,-0.944614103,-1.02566483,-1.457210571,-0.863563835,-0.944614103,1,1,1,1
54138,0.001021989,-0.462330721,-0.142972871,0.501999184,0.108382491,-0.802736644,-0.397860905,0.19881321,0.946171433,0.025655466,0.513826605,0.389267239,-1.02566483,-1.428303128,-0.867079755,-0.886355511,-1.02566483,-1.428303128,-0.867079755,-0.886355511,1,1,1,1
